window_d,entry_z,time_exit_h,hl_cap,is_pf,is_sharpe,is_maxdd%,is_wr,is_n,is_hl,oos_pf,oos_sharpe,oos_maxdd%,oos_wr,oos_n,oos_hl
30,2.5,72,none,0.11047037222860422,-13.156012862318224,7.526136141279693,13.259668508287293,181,0.2518578529911442,0.2760236837723494,-8.366767798827292,2.839181895707732,22.807017543859647,114,0.3852456804884506
30,2.5,72,48,0.11047037222860422,-13.156012862318224,7.526136141279693,13.259668508287293,181,0.2518578529911442,0.2760236837723494,-8.366767798827292,2.839181895707732,22.807017543859647,114,0.3852456804884506
30,2.5,72,72,0.11047037222860422,-13.156012862318224,7.526136141279693,13.259668508287293,181,0.2518578529911442,0.2760236837723494,-8.366767798827292,2.839181895707732,22.807017543859647,114,0.3852456804884506
60,1.5,24,none,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,24,48,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,24,72,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,48,none,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,48,48,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,48,72,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,72,none,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
60,1.5,72,48,0.10021998759881054,-15.992964456307615,14.193135981515193,10.982658959537572,346,0.2538455629214118,0.20370181751202265,-10.518543984087191,6.326455802361297,20.179372197309416,223,0.4129769589752381
