pair,date,direction,entry_ts,exit_ts,entry,tp,sl,exit_price,tok_high,tok_low,tok_range_p,result_pips,sl_pips,rr,exit_reason,win,fake_pips,tp_ratio
GBPJPY,2025-10-10,LONG,2025-10-10 13:55:00+00:00,2025-10-10 15:25:00+00:00,202.703,203.2325,202.544,202.544,203.711,202.65199,105.9,-15.9,15.9,-1.0,SL,False,5,0.5
GBPJPY,2025-10-15,SHORT,2025-10-15 13:35:00+00:00,2025-10-15 15:15:00+00:00,202.206,201.848,202.42,202.42,202.3,201.584,71.6,-21.4,21.4,-1.0,SL,False,5,0.5
GBPJPY,2025-10-16,SHORT,2025-10-16 13:20:00+00:00,2025-10-16 14:10:00+00:00,203.168,202.5365,203.41,202.5365,203.24001,201.97701,126.3,63.2,24.2,2.61,TP,True,5,0.5
GBPJPY,2025-10-20,LONG,2025-10-20 14:10:00+00:00,2025-10-20 14:30:00+00:00,202.154,202.6645,201.985,201.985,203.108,202.08701,102.1,-16.9,16.9,-1.0,SL,False,5,0.5
GBPJPY,2025-10-21,SHORT,2025-10-21 13:45:00+00:00,2025-10-21 14:45:00+00:00,202.791,202.2335,203.032,203.032,202.92,201.80499,111.5,-24.1,24.1,-1.0,SL,False,5,0.5
GBPJPY,2025-10-24,LONG,2025-10-24 15:40:00+00:00,2025-10-24 15:55:00+00:00,203.29,203.6315,203.15,203.15,203.942,203.259,68.3,-14.0,14.0,-1.0,SL,False,5,0.5
GBPJPY,2025-10-29,LONG,2025-10-29 13:00:00+00:00,2025-10-29 13:15:00+00:00,201.022,201.5075,200.844,200.844,201.955,200.98399,97.1,-17.8,17.8,-1.0,SL,False,5,0.5
GBPJPY,2025-11-03,LONG,2025-11-03 15:00:00+00:00,2025-11-03 15:55:00+00:00,202.201,202.54399,201.861,202.54399,202.784,202.09801,68.6,34.3,34.0,1.01,TP,True,5,0.5
GBPJPY,2025-11-06,SHORT,2025-11-06 13:00:00+00:00,2025-11-06 13:40:00+00:00,201.133,200.9195,201.302,201.302,201.19501,200.76801,42.7,-16.9,16.9,-1.0,SL,False,5,0.5
GBPJPY,2025-11-13,SHORT,2025-11-13 15:40:00+00:00,2025-11-13 16:20:00+00:00,203.459,203.1675,203.672,203.672,203.54201,202.959,58.3,-21.3,21.3,-1.0,SL,False,5,0.5
GBPJPY,2025-11-14,LONG,2025-11-14 13:45:00+00:00,2025-11-14 16:20:00+00:00,202.68,203.34299,202.36,203.34299,203.952,202.62601,132.6,66.3,32.0,2.07,TP,True,5,0.5
GBPJPY,2025-11-18,SHORT,2025-11-18 14:50:00+00:00,2025-11-18 17:00:00+00:00,204.207,203.9025,204.445,204.445,204.3,203.69099,60.9,-23.8,23.8,-1.0,SL,False,5,0.5
GBPJPY,2025-11-21,LONG,2025-11-21 15:00:00+00:00,2025-11-21 15:20:00+00:00,204.902,205.5205,204.551,204.551,206.05099,204.814,123.7,-35.1,35.1,-1.0,SL,False,5,0.5
GBPJPY,2025-11-24,SHORT,2025-11-24 14:20:00+00:00,2025-11-24 14:35:00+00:00,205.479,205.237,205.681,205.681,205.517,205.033,48.4,-20.2,20.2,-1.0,SL,False,5,0.5
GBPJPY,2025-11-25,SHORT,2025-11-25 14:40:00+00:00,2025-11-25 16:45:00+00:00,205.64,205.35001,205.897,205.897,205.69299,205.11301,58.0,-25.7,25.7,-1.0,SL,False,5,0.5
GBPJPY,2025-11-28,LONG,2025-11-28 13:30:00+00:00,2025-11-28 16:00:00+00:00,206.424,206.842,206.25,206.842,207.20599,206.37,83.6,41.8,17.4,2.4,TP,True,5,0.5
GBPJPY,2025-12-04,LONG,2025-12-04 13:30:00+00:00,2025-12-04 15:15:00+00:00,206.599,207.0005,206.384,207.0005,207.35899,206.556,80.3,40.1,21.5,1.87,TP,True,5,0.5
GBPJPY,2025-12-11,LONG,2025-12-11 15:00:00+00:00,2025-12-11 15:55:00+00:00,208.128,208.447,207.852,208.447,208.653,208.015,63.8,31.9,27.6,1.16,TP,True,5,0.5
GBPJPY,2025-12-16,SHORT,2025-12-16 15:15:00+00:00,2025-12-16 16:00:00+00:00,207.308,206.974,207.696,207.696,207.433,206.765,66.8,-38.8,38.8,-1.0,SL,False,5,0.5
GBPJPY,2025-12-18,SHORT,2025-12-18 14:20:00+00:00,2025-12-18 16:30:00+00:00,208.52,208.172,208.734,208.172,208.552,207.856,69.6,34.8,21.4,1.63,TP,True,5,0.5
GBPJPY,2025-12-26,SHORT,2025-12-26 15:00:00+00:00,2025-12-26 20:00:00+00:00,211.327,210.92701,211.516,211.288,211.41299,210.61301,80.0,3.9,18.9,0.21,TIMEOUT,True,5,0.5
GBPJPY,2025-12-30,LONG,2025-12-30 13:05:00+00:00,2025-12-30 20:00:00+00:00,210.599,210.881,210.418,210.679,211.09599,210.532,56.4,8.0,18.1,0.44,TIMEOUT,True,5,0.5
GBPJPY,2025-12-31,SHORT,2025-12-31 15:55:00+00:00,2025-12-31 16:10:00+00:00,210.794,210.5045,210.954,210.954,210.83,210.25101,57.9,-16.0,16.0,-1.0,SL,False,5,0.5
GBPJPY,2026-01-09,SHORT,2026-01-09 13:45:00+00:00,2026-01-09 14:10:00+00:00,211.527,211.1015,211.722,211.722,211.604,210.75301,85.1,-19.5,19.5,-1.0,SL,False,5,0.5
GBPJPY,2026-01-16,LONG,2026-01-16 15:25:00+00:00,2026-01-16 20:00:00+00:00,211.546,211.9425,211.328,211.587,212.257,211.464,79.3,4.1,21.8,0.19,TIMEOUT,True,5,0.5
GBPJPY,2026-01-21,LONG,2026-01-21 13:50:00+00:00,2026-01-21 14:35:00+00:00,212.219,212.478,211.985,212.478,212.64999,212.132,51.8,25.9,23.4,1.11,TP,True,5,0.5
GBPJPY,2026-01-22,SHORT,2026-01-22 15:35:00+00:00,2026-01-22 15:45:00+00:00,213.392,212.859,213.551,213.551,213.437,212.371,106.6,-15.9,15.9,-1.0,SL,False,5,0.5
GBPJPY,2026-01-27,LONG,2026-01-27 14:40:00+00:00,2026-01-27 17:40:00+00:00,210.916,211.4115,210.588,210.588,211.756,210.765,99.1,-32.8,32.8,-1.0,SL,False,5,0.5
GBPJPY,2026-01-28,LONG,2026-01-28 13:35:00+00:00,2026-01-28 15:00:00+00:00,210.408,210.833,210.26,210.833,211.21899,210.369,85.0,42.5,14.8,2.87,TP,True,5,0.5
GBPJPY,2026-01-30,SHORT,2026-01-30 13:05:00+00:00,2026-01-30 13:10:00+00:00,211.925,211.5905,212.071,212.071,211.95799,211.289,66.9,-14.6,14.6,-1.0,SL,False,5,0.5
GBPJPY,2026-02-09,LONG,2026-02-09 15:00:00+00:00,2026-02-09 18:55:00+00:00,212.676,213.4245,212.243,213.4245,214.032,212.535,149.7,74.8,43.3,1.73,TP,True,5,0.5
GBPJPY,2026-02-11,LONG,2026-02-11 13:40:00+00:00,2026-02-11 17:30:00+00:00,209.402,210.235,208.592,208.592,210.64301,208.97701,166.6,-81.0,81.0,-1.0,SL,False,5,0.5
GBPJPY,2026-02-12,SHORT,2026-02-12 14:15:00+00:00,2026-02-12 14:40:00+00:00,208.935,208.2455,209.155,209.155,209.006,207.627,137.9,-22.0,22.0,-1.0,SL,False,5,0.5
GBPJPY,2026-02-17,LONG,2026-02-17 14:00:00+00:00,2026-02-17 20:00:00+00:00,207.443,208.4205,207.22,207.811,209.293,207.338,195.5,36.8,22.3,1.65,TIMEOUT,True,5,0.5
GBPJPY,2026-02-18,SHORT,2026-02-18 13:20:00+00:00,2026-02-18 13:35:00+00:00,208.536,208.056,208.683,208.683,208.57401,207.614,96.0,-14.7,14.7,-1.0,SL,False,5,0.5
GBPJPY,2026-02-19,LONG,2026-02-19 14:25:00+00:00,2026-02-19 14:35:00+00:00,208.743,209.197,208.51,208.51,209.537,208.629,90.8,-23.3,23.3,-1.0,SL,False,5,0.5
GBPJPY,2026-02-20,SHORT,2026-02-20 13:30:00+00:00,2026-02-20 13:50:00+00:00,209.23,208.774,209.402,209.402,209.289,208.377,91.2,-17.2,17.2,-1.0,SL,False,5,0.5
GBPJPY,2026-02-24,SHORT,2026-02-24 15:25:00+00:00,2026-02-24 20:00:00+00:00,210.702,209.677,210.862,210.298,210.733,208.683,205.0,40.4,16.0,2.52,TIMEOUT,True,5,0.5
GBPJPY,2026-02-26,LONG,2026-02-26 15:35:00+00:00,2026-02-26 17:15:00+00:00,210.958,211.41351,210.687,210.687,211.78101,210.87,91.1,-27.1,27.1,-1.0,SL,False,5,0.5
GBPJPY,2026-02-27,LONG,2026-02-27 13:40:00+00:00,2026-02-27 15:55:00+00:00,210.026,210.46799,209.81,209.81,210.80299,209.91901,88.4,-21.6,21.6,-1.0,SL,False,5,0.5
GBPJPY,2026-03-03,LONG,2026-03-03 15:30:00+00:00,2026-03-03 20:00:00+00:00,209.732,210.6505,209.417,210.491,211.356,209.519,183.7,75.9,31.5,2.41,TIMEOUT,True,5,0.5
GBPJPY,2026-03-10,SHORT,2026-03-10 13:50:00+00:00,2026-03-10 15:00:00+00:00,212.214,211.8755,212.389,212.389,212.25999,211.58299,67.7,-17.5,17.5,-1.0,SL,False,5,0.5
GBPJPY,2026-03-11,SHORT,2026-03-11 15:15:00+00:00,2026-03-11 16:50:00+00:00,212.842,212.459,212.986,212.986,212.88499,212.119,76.6,-14.4,14.4,-1.0,SL,False,5,0.5
GBPJPY,2026-03-12,LONG,2026-03-12 15:55:00+00:00,2026-03-12 18:05:00+00:00,212.539,212.812,212.379,212.812,213.02901,212.483,54.6,27.3,16.0,1.71,TP,True,5,0.5
GBPJPY,2026-03-23,SHORT,2026-03-23 13:00:00+00:00,2026-03-23 14:20:00+00:00,212.702,212.257,212.957,212.957,212.74001,211.85001,89.0,-25.5,25.5,-1.0,SL,False,5,0.5
GBPJPY,2026-03-26,SHORT,2026-03-26 14:50:00+00:00,2026-03-26 17:50:00+00:00,213.083,212.8655,213.282,212.8655,213.125,212.69,43.5,21.7,19.9,1.09,TP,True,5,0.5
GBPJPY,2026-04-06,SHORT,2026-04-06 14:00:00+00:00,2026-04-06 20:00:00+00:00,211.277,210.874,211.537,211.339,211.392,210.586,80.6,-6.2,26.0,-0.24,TIMEOUT,False,5,0.5
GBPJPY,2026-04-07,SHORT,2026-04-07 14:50:00+00:00,2026-04-07 19:45:00+00:00,211.817,211.484,212.037,212.037,211.888,211.222,66.6,-22.0,22.0,-1.0,SL,False,5,0.5
GBPJPY,2026-04-08,SHORT,2026-04-08 13:40:00+00:00,2026-04-08 13:55:00+00:00,212.731,212.415,212.879,212.879,212.761,212.129,63.2,-14.8,14.8,-1.0,SL,False,5,0.5
GBPJPY,2026-04-20,SHORT,2026-04-20 13:05:00+00:00,2026-04-20 15:45:00+00:00,214.647,214.459,214.826,214.826,214.722,214.34599,37.6,-17.9,17.9,-1.0,SL,False,5,0.5
GBPJPY,2026-04-24,SHORT,2026-04-24 13:00:00+00:00,2026-04-24 16:40:00+00:00,215.274,215.07651,215.464,215.464,215.33099,214.936,39.5,-19.0,19.0,-1.0,SL,False,5,0.5
EURJPY,2024-06-18,SHORT,2024-06-18 14:40:00+00:00,2024-06-18 20:00:00+00:00,169.675,169.30301,169.818,169.515,169.70399,168.96001,74.4,16.0,14.3,1.12,TIMEOUT,True,5,0.5
EURJPY,2024-06-21,SHORT,2024-06-21 15:00:00+00:00,2024-06-21 17:15:00+00:00,170.422,169.858,170.58,170.58,170.448,169.32001,112.8,-15.8,15.8,-1.0,SL,False,5,0.5
EURJPY,2024-06-24,SHORT,2024-06-24 14:25:00+00:00,2024-06-24 14:55:00+00:00,171.203,170.887,171.369,171.369,171.231,170.599,63.2,-16.6,16.6,-1.0,SL,False,5,0.5
EURJPY,2024-06-26,SHORT,2024-06-26 13:55:00+00:00,2024-06-26 14:00:00+00:00,171.303,171.05601,171.464,171.464,171.342,170.84801,49.4,-16.1,16.1,-1.0,SL,False,5,0.5
EURJPY,2024-06-28,SHORT,2024-06-28 15:10:00+00:00,2024-06-28 20:00:00+00:00,172.346,172.1515,172.489,172.326,172.38499,171.996,38.9,2.0,14.3,0.14,TIMEOUT,True,5,0.5
EURJPY,2024-07-03,SHORT,2024-07-03 14:10:00+00:00,2024-07-03 14:55:00+00:00,174.039,173.707,174.33,174.33,174.18401,173.52,66.4,-29.1,29.1,-1.0,SL,False,5,0.5
EURJPY,2024-07-12,LONG,2024-07-12 13:15:00+00:00,2024-07-12 13:40:00+00:00,171.83,172.57451,171.402,172.57451,173.26401,171.77499,148.9,74.5,42.8,1.74,TP,True,5,0.5
EURJPY,2024-07-25,SHORT,2024-07-25 13:30:00+00:00,2024-07-25 15:15:00+00:00,166.734,165.712,167.076,167.076,166.86501,164.821,204.4,-34.2,34.2,-1.0,SL,False,5,0.5
EURJPY,2024-07-26,LONG,2024-07-26 14:15:00+00:00,2024-07-26 20:00:00+00:00,166.673,167.18451,166.262,166.942,167.48801,166.465,102.3,26.9,41.1,0.65,TIMEOUT,True,5,0.5
EURJPY,2024-08-06,LONG,2024-08-06 14:05:00+00:00,2024-08-06 14:10:00+00:00,157.909,159.0875,157.742,157.742,160.22701,157.87,235.7,-16.7,16.7,-1.0,SL,False,5,0.5
EURJPY,2024-08-08,SHORT,2024-08-08 13:35:00+00:00,2024-08-08 14:35:00+00:00,160.495,159.711,160.66,160.66,160.51601,158.948,156.8,-16.5,16.5,-1.0,SL,False,5,0.5
EURJPY,2024-08-09,LONG,2024-08-09 13:35:00+00:00,2024-08-09 14:15:00+00:00,160.257,160.7835,159.996,159.996,161.269,160.216,105.3,-26.1,26.1,-1.0,SL,False,5,0.5
EURJPY,2024-08-14,SHORT,2024-08-14 13:40:00+00:00,2024-08-14 20:00:00+00:00,162.213,161.339,162.482,162.294,162.33,160.582,174.8,-8.1,26.9,-0.3,TIMEOUT,False,5,0.5
EURJPY,2024-08-21,SHORT,2024-08-21 14:00:00+00:00,2024-08-21 18:00:00+00:00,162.158,161.596,163.086,161.596,162.472,161.34801,112.4,56.2,92.8,0.61,TP,True,5,0.5
EURJPY,2024-08-27,LONG,2024-08-27 14:30:00+00:00,2024-08-27 14:50:00+00:00,161.33,161.778,161.119,161.119,162.174,161.278,89.6,-21.1,21.1,-1.0,SL,False,5,0.5
EURJPY,2024-08-28,LONG,2024-08-28 15:00:00+00:00,2024-08-28 15:15:00+00:00,160.84,161.1335,160.675,160.675,161.37,160.783,58.7,-16.5,16.5,-1.0,SL,False,5,0.5
EURJPY,2024-08-30,SHORT,2024-08-30 13:15:00+00:00,2024-08-30 13:30:00+00:00,160.863,160.5115,161.028,161.028,160.88901,160.186,70.3,-16.5,16.5,-1.0,SL,False,5,0.5
EURJPY,2024-09-02,SHORT,2024-09-02 13:45:00+00:00,2024-09-02 20:00:00+00:00,162.586,161.784,162.783,162.596,162.62601,161.022,160.4,-1.0,19.7,-0.05,TIMEOUT,False,5,0.5
EURJPY,2024-09-03,LONG,2024-09-03 13:40:00+00:00,2024-09-03 13:45:00+00:00,160.996,161.933,160.821,160.821,162.79601,160.922,187.4,-17.5,17.5,-1.0,SL,False,5,0.5
EURJPY,2024-09-04,LONG,2024-09-04 15:20:00+00:00,2024-09-04 15:30:00+00:00,160.001,160.469,159.799,159.799,160.89,159.95399,93.6,-20.2,20.2,-1.0,SL,False,5,0.5
EURJPY,2024-09-05,SHORT,2024-09-05 14:25:00+00:00,2024-09-05 14:30:00+00:00,159.394,158.93351,159.581,159.581,159.47099,158.55,92.1,-18.7,18.7,-1.0,SL,False,5,0.5
EURJPY,2024-09-09,LONG,2024-09-09 13:30:00+00:00,2024-09-09 13:40:00+00:00,158.06,158.34951,157.816,157.816,158.50101,157.922,57.9,-24.4,24.4,-1.0,SL,False,5,0.5
EURJPY,2024-09-12,LONG,2024-09-12 13:05:00+00:00,2024-09-12 14:40:00+00:00,156.862,157.31,156.485,157.31,157.51199,156.616,89.6,44.8,37.7,1.19,TP,True,5,0.5
EURJPY,2024-09-13,LONG,2024-09-13 13:50:00+00:00,2024-09-13 20:00:00+00:00,155.809,156.365,155.588,156.12,156.86501,155.75301,111.2,31.1,22.1,1.41,TIMEOUT,True,5,0.5
EURJPY,2024-09-17,SHORT,2024-09-17 13:10:00+00:00,2024-09-17 13:20:00+00:00,156.716,156.3605,156.949,156.949,156.754,156.043,71.1,-23.3,23.3,-1.0,SL,False,5,0.5
EURJPY,2024-09-19,SHORT,2024-09-19 13:55:00+00:00,2024-09-19 16:40:00+00:00,159.389,158.823,159.594,159.594,159.466,158.334,113.2,-20.5,20.5,-1.0,SL,False,5,0.5
EURJPY,2024-09-20,SHORT,2024-09-20 13:35:00+00:00,2024-09-20 14:20:00+00:00,160.61,159.476,160.827,160.827,160.686,158.418,226.8,-21.7,21.7,-1.0,SL,False,5,0.5
EURJPY,2024-09-25,SHORT,2024-09-25 14:20:00+00:00,2024-09-25 20:00:00+00:00,161.165,160.5175,161.339,161.108,161.224,159.929,129.5,5.7,17.4,0.33,TIMEOUT,True,5,0.5
EURJPY,2024-09-30,SHORT,2024-09-30 13:00:00+00:00,2024-09-30 18:40:00+00:00,159.72,158.8865,160.015,160.015,159.759,158.092,166.7,-29.5,29.5,-1.0,SL,False,5,0.5
EURJPY,2024-10-07,LONG,2024-10-07 13:15:00+00:00,2024-10-07 13:45:00+00:00,162.516,162.9115,162.337,162.337,163.233,162.442,79.1,-17.9,17.9,-1.0,SL,False,5,0.5
EURJPY,2024-10-08,SHORT,2024-10-08 14:00:00+00:00,2024-10-08 20:00:00+00:00,162.716,162.2865,162.868,162.802,162.759,161.89999,85.9,-8.6,15.2,-0.57,TIMEOUT,False,5,0.5
EURJPY,2024-10-15,LONG,2024-10-15 14:45:00+00:00,2024-10-15 20:00:00+00:00,162.518,162.983,162.32,162.453,163.353,162.423,93.0,-6.5,19.8,-0.33,TIMEOUT,False,5,0.5
EURJPY,2024-10-21,SHORT,2024-10-21 13:30:00+00:00,2024-10-21 17:05:00+00:00,162.754,162.3575,162.905,162.905,162.78799,161.995,79.3,-15.1,15.1,-1.0,SL,False,5,0.5
EURJPY,2024-10-30,SHORT,2024-10-30 14:15:00+00:00,2024-10-30 14:25:00+00:00,166.061,165.8085,166.21,166.21,166.084,165.57899,50.5,-14.9,14.9,-1.0,SL,False,5,0.5
EURJPY,2024-11-06,LONG,2024-11-06 13:00:00+00:00,2024-11-06 15:45:00+00:00,165.057,165.5405,164.906,165.5405,165.98399,165.017,96.7,48.3,15.1,3.2,TP,True,5,0.5
EURJPY,2024-11-07,LONG,2024-11-07 15:50:00+00:00,2024-11-07 16:15:00+00:00,165.399,165.6885,165.202,165.202,165.95799,165.379,57.9,-19.7,19.7,-1.0,SL,False,5,0.5
