sym,sessions,zone_tol_atr,sl_buf_atr,tp_mode,min_rr,body_filter,full_n,full_wr,full_pf,full_net_pips,full_max_dd_pips,full_avg_rr,full_sharpe,full_n_tp,full_n_sl,full_n_to,IS_n,IS_wr,IS_pf,IS_net_pips,IS_max_dd_pips,IS_avg_rr,IS_sharpe,IS_n_tp,IS_n_sl,IS_n_to,OOS_n,OOS_wr,OOS_pf,OOS_net_pips,OOS_max_dd_pips,OOS_avg_rr,OOS_sharpe,OOS_n_tp,OOS_n_sl,OOS_n_to
USDJPY,"[8, 13]",0.0,0.1,mid,1.2,True,221,0.3394,0.54,-1499.4865,1570.1144,2.1078,-4.144,31,125,65,121,0.3471,0.5681,-616.3707,676.1088,2.0525,-3.9126,21,67,33,100,0.33,0.5181,-883.1158,877.6725,2.1749,-4.488,10,58,32
USDJPY,"[8, 13]",0.0,0.1,mid,1.2,False,246,0.3455,0.5496,-1602.6189,1645.0919,2.1193,-4.019,35,138,73,135,0.3556,0.5739,-657.0969,688.6802,2.03,-3.7979,23,72,40,111,0.3333,0.531,-945.522,940.0787,2.2278,-4.3572,12,66,33
USDJPY,"[8, 13]",0.0,0.1,mid,1.5,True,172,0.3663,0.6223,-929.7469,1022.7207,2.3264,-3.1775,23,95,54,90,0.3556,0.5942,-423.9328,485.2065,2.2947,-3.5635,14,50,26,82,0.378,0.643,-505.8142,542.8597,2.3611,-3.0153,9,45,28
USDJPY,"[8, 13]",0.0,0.1,mid,1.5,False,190,0.3684,0.615,-1041.925,1083.8939,2.3528,-3.2629,25,106,59,99,0.3636,0.6022,-447.4447,457.7136,2.2845,-3.4449,15,54,30,91,0.3736,0.6241,-594.4803,614.1944,2.427,-3.2466,10,52,29
USDJPY,"[8, 13]",0.0,0.1,half,0.8,True,518,0.3687,0.7287,-1888.1957,1955.9968,2.0,-1.9835,77,251,190,288,0.3819,0.7468,-741.8912,809.6924,2.0,-1.8752,43,132,113,230,0.3522,0.7155,-1146.3044,1241.5167,2.0,-2.1758,34,119,77
USDJPY,"[8, 13]",0.0,0.1,half,0.8,False,562,0.3737,0.7497,-1856.5049,1907.6811,2.0,-1.8047,87,270,205,315,0.3873,0.7426,-807.4095,883.9066,2.0,-1.9047,47,142,126,247,0.3563,0.7549,-1049.0954,1202.7455,2.0,-1.841,40,128,79
USDJPY,"[8, 13]",0.0,0.1,half,1.2,True,518,0.3687,0.7287,-1888.1957,1955.9968,2.0,-1.9835,77,251,190,288,0.3819,0.7468,-741.8912,809.6924,2.0,-1.8752,43,132,113,230,0.3522,0.7155,-1146.3044,1241.5167,2.0,-2.1758,34,119,77
USDJPY,"[8, 13]",0.0,0.1,half,1.2,False,562,0.3737,0.7497,-1856.5049,1907.6811,2.0,-1.8047,87,270,205,315,0.3873,0.7426,-807.4095,883.9066,2.0,-1.9047,47,142,126,247,0.3563,0.7549,-1049.0954,1202.7455,2.0,-1.841,40,128,79
USDJPY,"[8, 13]",0.0,0.1,half,1.5,True,518,0.3687,0.7287,-1888.1957,1955.9968,2.0,-1.9835,77,251,190,288,0.3819,0.7468,-741.8912,809.6924,2.0,-1.8752,43,132,113,230,0.3522,0.7155,-1146.3044,1241.5167,2.0,-2.1758,34,119,77
USDJPY,"[8, 13]",0.0,0.1,half,1.5,False,562,0.3737,0.7497,-1856.5049,1907.6811,2.0,-1.8047,87,270,205,315,0.3873,0.7426,-807.4095,883.9066,2.0,-1.9047,47,142,126,247,0.3563,0.7549,-1049.0954,1202.7455,2.0,-1.841,40,128,79
USDJPY,"[8, 13]",0.0,0.15,rh_rl,0.8,True,435,0.3908,0.7031,-1875.9766,1898.2546,2.6509,-2.1609,52,186,197,241,0.4025,0.7517,-667.0691,732.5858,2.6198,-1.7958,35,99,107,194,0.3763,0.6671,-1208.9075,1223.8067,2.6897,-2.5492,17,87,90
USDJPY,"[8, 13]",0.0,0.15,rh_rl,0.8,False,475,0.3958,0.7198,-1903.6773,1874.7009,2.6755,-2.0137,57,202,216,264,0.4053,0.7446,-736.4126,777.0595,2.6158,-1.839,36,107,121,211,0.3839,0.7015,-1167.2647,1155.4196,2.7502,-2.2505,21,95,95
USDJPY,"[8, 13]",0.0,0.15,rh_rl,1.2,True,365,0.3753,0.6942,-1645.523,1698.301,2.9685,-2.2519,29,164,172,204,0.3873,0.7416,-602.1433,654.9213,2.9112,-1.8868,20,88,96,161,0.3602,0.658,-1043.3797,1028.8465,3.0411,-2.649,9,76,76
USDJPY,"[8, 13]",0.0,0.15,rh_rl,1.2,False,398,0.3819,0.7159,-1640.6127,1651.2362,3.0007,-2.0575,33,177,188,223,0.3901,0.7394,-649.9357,703.9567,2.9126,-1.8867,21,94,108,175,0.3714,0.698,-990.677,971.5775,3.113,-2.2927,12,83,80
USDJPY,"[8, 13]",0.0,0.15,rh_rl,1.5,True,337,0.3798,0.7094,-1448.2833,1501.0612,3.1048,-2.1068,23,152,162,187,0.3904,0.7607,-510.8114,564.5818,3.0566,-1.7171,16,80,91,150,0.3667,0.6709,-937.4719,922.9387,3.165,-2.5107,7,72,71
USDJPY,"[8, 13]",0.0,0.15,rh_rl,1.5,False,366,0.3825,0.7206,-1491.6481,1502.2717,3.1465,-2.005,26,164,176,204,0.3922,0.7581,-554.8038,604.5122,3.0619,-1.7266,17,86,101,162,0.3704,0.6924,-936.8444,917.7448,3.253,-2.3191,9,78,75
USDJPY,"[8, 13]",0.0,0.15,mid,0.8,True,278,0.3921,0.5668,-1852.1685,1919.0312,1.5598,-3.8181,53,132,93,152,0.4145,0.6231,-685.9918,730.4198,1.5308,-3.2271,34,69,49,126,0.3651,0.525,-1166.1767,1169.5118,1.5948,-4.445,19,63,44
USDJPY,"[8, 13]",0.0,0.15,mid,0.8,False,303,0.396,0.5612,-2011.2802,2035.9884,1.578,-3.8671,56,143,104,167,0.4192,0.6235,-733.831,736.1046,1.5243,-3.1924,37,74,56,136,0.3676,0.5151,-1277.4492,1280.7843,1.644,-4.5802,19,69,48
USDJPY,"[8, 13]",0.0,0.15,mid,1.2,True,183,0.377,0.5599,-1311.429,1422.8611,1.8629,-3.8917,25,90,68,96,0.3854,0.5888,-502.6169,582.349,1.8425,-3.6308,15,47,34,87,0.3678,0.5398,-808.812,849.7626,1.8855,-4.224,10,43,34
USDJPY,"[8, 13]",0.0,0.15,mid,1.2,False,201,0.3831,0.5561,-1429.5649,1478.1898,1.8809,-3.9184,26,99,76,105,0.381,0.5682,-568.5348,585.4597,1.8357,-3.8223,15,51,39,96,0.3854,0.5478,-861.0301,913.9806,1.9304,-4.1317,11,48,37
USDJPY,"[8, 13]",0.0,0.15,mid,1.5,True,123,0.3984,0.6209,-756.2958,828.5314,2.1334,-3.2203,16,60,47,67,0.3881,0.5383,-431.2807,499.8164,2.0711,-4.3229,10,34,23,56,0.4107,0.6937,-325.0151,430.7155,2.208,-2.4918,6,26,24
USDJPY,"[8, 13]",0.0,0.15,mid,1.5,False,137,0.4088,0.6344,-798.1626,828.9218,2.1496,-3.0716,18,67,52,72,0.3889,0.5622,-426.511,453.5702,2.074,-3.9852,11,36,25,65,0.4308,0.6926,-371.6516,489.352,2.2332,-2.5089,7,31,27
USDJPY,"[8, 13]",0.0,0.15,half,0.8,True,518,0.39,0.7096,-2163.4712,2185.7492,2.0,-2.1358,56,214,248,288,0.4028,0.7532,-761.4817,813.8274,2.0,-1.7925,34,112,142,230,0.3739,0.6787,-1401.9895,1560.1628,2.0,-2.5138,22,102,106
USDJPY,"[8, 13]",0.0,0.15,half,0.8,False,562,0.395,0.7325,-2132.0151,2104.4379,2.0,-1.9366,64,232,266,315,0.4063,0.7474,-840.9431,888.3239,2.0,-1.8376,38,122,155,247,0.3806,0.7217,-1291.072,1535.3492,2.0,-2.1265,26,110,111
USDJPY,"[8, 13]",0.0,0.15,half,1.2,True,518,0.39,0.7096,-2163.4712,2185.7492,2.0,-2.1358,56,214,248,288,0.4028,0.7532,-761.4817,813.8274,2.0,-1.7925,34,112,142,230,0.3739,0.6787,-1401.9895,1560.1628,2.0,-2.5138,22,102,106
USDJPY,"[8, 13]",0.0,0.15,half,1.2,False,562,0.395,0.7325,-2132.0151,2104.4379,2.0,-1.9366,64,232,266,315,0.4063,0.7474,-840.9431,888.3239,2.0,-1.8376,38,122,155,247,0.3806,0.7217,-1291.072,1535.3492,2.0,-2.1265,26,110,111
USDJPY,"[8, 13]",0.0,0.15,half,1.5,True,518,0.39,0.7096,-2163.4712,2185.7492,2.0,-2.1358,56,214,248,288,0.4028,0.7532,-761.4817,813.8274,2.0,-1.7925,34,112,142,230,0.3739,0.6787,-1401.9895,1560.1628,2.0,-2.5138,22,102,106
USDJPY,"[8, 13]",0.0,0.15,half,1.5,False,562,0.395,0.7325,-2132.0151,2104.4379,2.0,-1.9366,64,232,266,315,0.4063,0.7474,-840.9431,888.3239,2.0,-1.8376,38,122,155,247,0.3806,0.7217,-1291.072,1535.3492,2.0,-2.1265,26,110,111
USDJPY,"[8, 13]",0.05,0.05,rh_rl,0.8,True,779,0.3222,0.7307,-2448.5752,2504.6673,4.2433,-1.8517,87,468,224,439,0.3349,0.6739,-1332.8054,1402.3975,4.1923,-2.4695,52,252,135,340,0.3059,0.7771,-1115.7698,1125.1698,4.3092,-1.5202,35,216,89
USDJPY,"[8, 13]",0.05,0.05,rh_rl,0.8,False,855,0.3357,0.7584,-2345.6472,2337.5701,4.3357,-1.6254,100,504,251,481,0.343,0.6665,-1454.5823,1460.0052,4.2343,-2.5284,55,273,153,374,0.3262,0.8334,-891.0649,902.0649,4.4661,-1.1012,45,231,98
USDJPY,"[8, 13]",0.05,0.05,rh_rl,1.2,True,723,0.3126,0.7435,-2157.8623,2271.4737,4.4979,-1.7359,63,440,220,411,0.3236,0.6837,-1215.5932,1329.2046,4.4161,-2.3715,38,240,133,312,0.2981,0.7938,-942.2691,928.7025,4.6056,-1.3767,25,200,87
USDJPY,"[8, 13]",0.05,0.05,rh_rl,1.2,False,796,0.3241,0.7688,-2086.5941,2118.117,4.5875,-1.5346,73,477,246,453,0.3311,0.6736,-1348.0924,1379.6153,4.4407,-2.4563,40,262,151,343,0.3149,0.8491,-738.5017,776.8898,4.7814,-0.9785,33,215,95
USDJPY,"[8, 13]",0.05,0.05,rh_rl,1.5,True,670,0.309,0.7659,-1805.3142,1922.8696,4.7468,-1.57,52,410,208,387,0.3101,0.6747,-1200.9668,1314.5782,4.606,-2.4494,29,230,128,283,0.3074,0.8497,-604.3475,594.7249,4.9394,-0.9759,23,180,80
USDJPY,"[8, 13]",0.05,0.05,rh_rl,1.5,False,742,0.3235,0.7968,-1686.1022,1958.8199,4.8246,-1.3337,63,447,232,426,0.3216,0.6701,-1302.9822,1340.0531,4.6379,-2.4834,31,251,144,316,0.3259,0.9119,-383.1201,610.7483,5.0764,-0.5549,32,196,88
USDJPY,"[8, 13]",0.05,0.05,mid,0.8,True,588,0.3571,0.7077,-1916.0222,2170.6196,2.3778,-2.2865,137,347,104,334,0.3653,0.7182,-855.7998,1103.8312,2.3111,-2.2137,79,192,63,254,0.3465,0.6987,-1060.2224,1060.4331,2.4655,-2.4332,58,155,41
USDJPY,"[8, 13]",0.05,0.05,mid,0.8,False,649,0.3652,0.7164,-2008.3859,2168.5032,2.4198,-2.2084,150,378,121,365,0.3699,0.7289,-879.5856,1058.7089,2.3413,-2.1045,84,207,74,284,0.3592,0.7058,-1128.8003,1119.2201,2.5206,-2.3736,66,171,47
USDJPY,"[8, 13]",0.05,0.05,mid,1.2,True,493,0.3428,0.7065,-1677.7601,1913.9112,2.654,-2.3071,100,302,91,270,0.3481,0.7157,-731.0766,939.994,2.6244,-2.2432,55,163,52,223,0.3363,0.699,-946.6835,976.5006,2.6898,-2.4302,45,139,39
USDJPY,"[8, 13]",0.05,0.05,mid,1.2,False,540,0.3463,0.7093,-1791.0224,1934.3892,2.7186,-2.2828,105,329,106,294,0.3503,0.7192,-773.0729,913.7364,2.6673,-2.1983,57,176,61,246,0.3415,0.7014,-1017.9496,1023.2362,2.7799,-2.4183,48,153,45
USDJPY,"[8, 13]",0.05,0.05,mid,1.5,True,414,0.3019,0.647,-1782.8377,1961.102,2.9118,-2.8699,63,270,81,226,0.3097,0.6474,-792.096,954.0707,2.8758,-2.8968,34,145,47,188,0.2926,0.6467,-990.7417,1009.6148,2.955,-2.9439,29,125,34
USDJPY,"[8, 13]",0.05,0.05,mid,1.5,False,465,0.314,0.6581,-1887.3855,1985.0155,2.9473,-2.7575,70,299,96,253,0.3241,0.672,-794.3274,888.0483,2.8824,-2.6276,38,158,57,212,0.3019,0.6471,-1093.0581,1099.5506,3.0249,-2.9521,32,141,39
USDJPY,"[8, 13]",0.05,0.05,half,0.8,True,824,0.3519,0.7748,-2117.3143,2242.4509,2.0,-1.6408,182,475,167,463,0.3585,0.7263,-1152.7965,1277.9331,2.0,-2.1393,100,256,107,361,0.3435,0.8141,-964.5178,985.6538,2.0,-1.3585,82,219,60
USDJPY,"[8, 13]",0.05,0.05,half,0.8,False,904,0.3617,0.7954,-2049.3348,2094.8283,2.0,-1.4702,205,513,186,508,0.3583,0.717,-1282.3585,1327.852,2.0,-2.2244,110,281,117,396,0.3662,0.8602,-766.9763,807.7357,2.0,-0.996,95,232,69
USDJPY,"[8, 13]",0.05,0.05,half,1.2,True,824,0.3519,0.7748,-2117.3143,2242.4509,2.0,-1.6408,182,475,167,463,0.3585,0.7263,-1152.7965,1277.9331,2.0,-2.1393,100,256,107,361,0.3435,0.8141,-964.5178,985.6538,2.0,-1.3585,82,219,60
USDJPY,"[8, 13]",0.05,0.05,half,1.2,False,904,0.3617,0.7954,-2049.3348,2094.8283,2.0,-1.4702,205,513,186,508,0.3583,0.717,-1282.3585,1327.852,2.0,-2.2244,110,281,117,396,0.3662,0.8602,-766.9763,807.7357,2.0,-0.996,95,232,69
USDJPY,"[8, 13]",0.05,0.05,half,1.5,True,824,0.3519,0.7748,-2117.3143,2242.4509,2.0,-1.6408,182,475,167,463,0.3585,0.7263,-1152.7965,1277.9331,2.0,-2.1393,100,256,107,361,0.3435,0.8141,-964.5178,985.6538,2.0,-1.3585,82,219,60
USDJPY,"[8, 13]",0.05,0.05,half,1.5,False,904,0.3617,0.7954,-2049.3348,2094.8283,2.0,-1.4702,205,513,186,508,0.3583,0.717,-1282.3585,1327.852,2.0,-2.2244,110,281,117,396,0.3662,0.8602,-766.9763,807.7357,2.0,-0.996,95,232,69
USDJPY,"[8, 13]",0.05,0.1,rh_rl,0.8,True,757,0.3514,0.7273,-2701.9126,2713.7145,3.3265,-1.9176,86,400,271,425,0.36,0.6715,-1469.6737,1494.9756,3.3254,-2.5234,49,219,157,332,0.3404,0.7732,-1232.2389,1241.6389,3.3278,-1.5817,37,181,114
USDJPY,"[8, 13]",0.05,0.1,rh_rl,0.8,False,831,0.3634,0.7484,-2674.4932,2654.5714,3.3807,-1.7399,97,432,302,467,0.3704,0.6723,-1568.3129,1561.8911,3.3432,-2.503,51,236,180,364,0.3544,0.8108,-1106.1803,1115.5803,3.4289,-1.2943,46,196,122
USDJPY,"[8, 13]",0.05,0.1,rh_rl,1.2,True,665,0.3383,0.7424,-2253.1089,2332.3987,3.6496,-1.7954,55,358,252,382,0.3351,0.6532,-1452.8916,1527.8322,3.5861,-2.6972,29,205,148,283,0.3428,0.8244,-800.2174,788.2334,3.7352,-1.1847,26,153,104
USDJPY,"[8, 13]",0.05,0.1,rh_rl,1.2,False,737,0.3528,0.7659,-2210.641,2238.4463,3.6872,-1.6036,65,389,283,421,0.3515,0.6623,-1505.2217,1533.0269,3.5991,-2.5925,31,220,170,316,0.3544,0.8585,-705.4193,689.0863,3.8046,-0.9404,34,169,113
USDJPY,"[8, 13]",0.05,0.1,rh_rl,1.5,True,612,0.3366,0.7411,-2105.0999,2171.782,3.8562,-1.7924,40,334,238,351,0.3419,0.6697,-1262.3076,1328.9898,3.7858,-2.5261,22,188,141,261,0.3295,0.8044,-842.7922,826.4592,3.9509,-1.3265,18,146,97
USDJPY,"[8, 13]",0.05,0.1,rh_rl,1.5,False,675,0.3541,0.7759,-1954.8503,1969.1961,3.9059,-1.5169,50,359,266,382,0.3586,0.684,-1271.9614,1286.3072,3.8334,-2.3774,23,199,160,293,0.3481,0.8546,-682.8889,666.5558,4.0005,-0.9634,27,160,106
USDJPY,"[8, 13]",0.05,0.1,mid,0.8,True,544,0.3897,0.7059,-2019.8404,2280.0809,1.9002,-2.3234,132,284,128,305,0.4066,0.7261,-853.8611,1066.4458,1.8781,-2.1529,77,156,72,239,0.3682,0.6892,-1165.9793,1198.6247,1.9283,-2.5512,55,128,56
USDJPY,"[8, 13]",0.05,0.1,mid,0.8,False,595,0.3966,0.7128,-2123.9663,2331.0782,1.9364,-2.2634,142,308,145,332,0.4157,0.7498,-827.7775,1016.1445,1.9035,-1.9306,83,167,82,263,0.3726,0.6829,-1296.1888,1311.8733,1.978,-2.6273,59,141,63
USDJPY,"[8, 13]",0.05,0.1,mid,1.2,True,402,0.3532,0.6757,-1766.3852,1930.7536,2.2332,-2.6124,73,224,105,225,0.3644,0.6821,-791.8953,904.1947,2.2004,-2.583,43,125,57,177,0.339,0.6703,-974.4899,1026.3758,2.2748,-2.7276,30,99,48
USDJPY,"[8, 13]",0.05,0.1,mid,1.2,False,452,0.3673,0.6903,-1841.2175,1951.5573,2.2473,-2.4711,82,248,122,253,0.3794,0.7087,-786.1464,862.2781,2.1966,-2.3109,48,137,68,199,0.3518,0.6749,-1055.0711,1089.0961,2.3119,-2.6924,34,111,54
USDJPY,"[8, 13]",0.05,0.1,mid,1.5,True,320,0.3781,0.7634,-993.071,1152.4566,2.4684,-1.7882,56,172,92,174,0.3908,0.7576,-456.9363,555.6927,2.4548,-1.8505,32,94,48,146,0.363,0.7681,-536.1347,580.4308,2.4847,-1.7874,24,78,44
USDJPY,"[8, 13]",0.05,0.1,mid,1.5,False,353,0.3909,0.7628,-1072.3201,1172.0271,2.5078,-1.7912,59,189,105,192,0.4062,0.7794,-443.7951,501.5338,2.4736,-1.6501,34,102,56,161,0.3727,0.7494,-628.525,654.1603,2.5487,-1.9569,25,87,49
USDJPY,"[8, 13]",0.05,0.1,half,0.8,True,824,0.3592,0.7138,-3106.1877,3181.7647,2.0,-2.1537,133,428,263,463,0.3737,0.7051,-1415.2878,1490.8648,2.0,-2.3004,76,232,155,361,0.3407,0.7208,-1690.8999,1716.3718,2.0,-2.1533,57,196,108
USDJPY,"[8, 13]",0.05,0.1,half,0.8,False,904,0.365,0.7266,-3192.8169,3217.0776,2.0,-2.0297,149,466,289,508,0.374,0.6934,-1588.2959,1612.5566,2.0,-2.4082,82,254,172,396,0.3535,0.753,-1604.521,1631.5929,2.0,-1.8578,67,212,117
USDJPY,"[8, 13]",0.05,0.1,half,1.2,True,824,0.3592,0.7138,-3106.1877,3181.7647,2.0,-2.1537,133,428,263,463,0.3737,0.7051,-1415.2878,1490.8648,2.0,-2.3004,76,232,155,361,0.3407,0.7208,-1690.8999,1716.3718,2.0,-2.1533,57,196,108
USDJPY,"[8, 13]",0.05,0.1,half,1.2,False,904,0.365,0.7266,-3192.8169,3217.0776,2.0,-2.0297,149,466,289,508,0.374,0.6934,-1588.2959,1612.5566,2.0,-2.4082,82,254,172,396,0.3535,0.753,-1604.521,1631.5929,2.0,-1.8578,67,212,117
USDJPY,"[8, 13]",0.05,0.1,half,1.5,True,824,0.3592,0.7138,-3106.1877,3181.7647,2.0,-2.1537,133,428,263,463,0.3737,0.7051,-1415.2878,1490.8648,2.0,-2.3004,76,232,155,361,0.3407,0.7208,-1690.8999,1716.3718,2.0,-2.1533,57,196,108
USDJPY,"[8, 13]",0.05,0.1,half,1.5,False,904,0.365,0.7266,-3192.8169,3217.0776,2.0,-2.0297,149,466,289,508,0.374,0.6934,-1588.2959,1612.5566,2.0,-2.4082,82,254,172,396,0.3535,0.753,-1604.521,1631.5929,2.0,-1.8578,67,212,117
USDJPY,"[8, 13]",0.05,0.15,rh_rl,0.8,True,715,0.379,0.7543,-2463.3398,2468.313,2.8296,-1.7111,81,319,315,407,0.3882,0.7082,-1351.2903,1387.2318,2.8121,-2.1766,49,181,177,308,0.3669,0.7939,-1112.0495,1092.9499,2.8526,-1.4327,32,138,138
USDJPY,"[8, 13]",0.05,0.15,rh_rl,0.8,False,785,0.3885,0.7622,-2578.1409,2553.2082,2.8677,-1.6439,88,348,349,447,0.396,0.7068,-1450.9079,1476.2866,2.8239,-2.1779,50,195,202,338,0.3787,0.8087,-1127.2331,1108.1335,2.9258,-1.3238,38,153,147
USDJPY,"[8, 13]",0.05,0.15,rh_rl,1.2,True,619,0.3732,0.7796,-1914.1062,1958.6793,3.1165,-1.5108,51,283,285,355,0.3775,0.7146,-1176.4509,1272.934,3.0778,-2.1147,28,164,163,264,0.3674,0.8383,-737.6553,718.5557,3.1684,-1.0928,23,119,122
USDJPY,"[8, 13]",0.05,0.15,rh_rl,1.2,False,682,0.3886,0.7959,-1915.8948,1913.0635,3.15,-1.3838,59,306,317,387,0.3928,0.7261,-1189.5452,1257.967,3.1062,-2.0,29,173,185,295,0.3831,0.856,-726.3496,707.25,3.2076,-0.9699,30,133,132
USDJPY,"[8, 13]",0.05,0.15,rh_rl,1.5,True,567,0.3739,0.7995,-1603.7325,1690.9692,3.283,-1.3522,43,258,266,321,0.3801,0.7396,-978.6076,1087.2955,3.2638,-1.8954,23,148,150,246,0.3659,0.8525,-625.1249,632.184,3.308,-0.9796,20,110,116
USDJPY,"[8, 13]",0.05,0.15,rh_rl,1.5,False,621,0.3833,0.8007,-1721.7355,1746.6543,3.3307,-1.3413,45,279,297,350,0.3886,0.7362,-1054.2019,1140.7565,3.2978,-1.9118,22,157,171,271,0.3764,0.8563,-667.5336,653.7514,3.3733,-0.9587,23,122,126
USDJPY,"[8, 13]",0.05,0.15,mid,0.8,True,489,0.407,0.694,-2116.3289,2305.8529,1.6387,-2.4472,115,220,154,271,0.4244,0.7116,-898.8373,1046.0308,1.6362,-2.2914,66,123,82,218,0.3853,0.6796,-1217.4916,1269.9139,1.6418,-2.658,49,97,72
USDJPY,"[8, 13]",0.05,0.15,mid,0.8,False,537,0.4134,0.6852,-2366.6595,2490.5156,1.6625,-2.5319,121,242,174,296,0.4291,0.7226,-922.2315,1014.0572,1.6539,-2.1772,70,132,94,241,0.3942,0.6554,-1444.4279,1473.5088,1.6731,-2.9136,51,110,80
USDJPY,"[8, 13]",0.05,0.15,mid,1.2,True,335,0.394,0.7171,-1374.1557,1517.8486,1.9562,-2.2102,61,153,121,183,0.4098,0.7016,-665.6183,753.6839,1.9516,-2.383,34,88,61,152,0.375,0.7302,-708.5374,746.6066,1.9617,-2.1258,27,65,60
USDJPY,"[8, 13]",0.05,0.15,mid,1.2,False,369,0.4146,0.7211,-1455.8741,1528.2491,1.9809,-2.1691,64,169,136,201,0.4279,0.7232,-655.1413,694.489,1.9661,-2.1639,36,95,70,168,0.3988,0.7194,-800.7328,817.9521,1.9985,-2.23,28,74,66
USDJPY,"[8, 13]",0.05,0.15,mid,1.5,True,245,0.4041,0.7722,-785.9994,1014.6482,2.1991,-1.6952,38,111,96,134,0.3881,0.6155,-687.3341,772.4032,2.1793,-3.2464,19,69,46,111,0.4234,0.9407,-98.6653,330.7919,2.2229,-0.4021,19,42,50
USDJPY,"[8, 13]",0.05,0.15,mid,1.5,False,271,0.428,0.7963,-750.7055,897.3126,2.2285,-1.4934,41,123,107,151,0.4172,0.7084,-549.087,619.6104,2.1817,-2.2997,23,75,53,120,0.4417,0.8881,-201.6185,383.2855,2.2875,-0.7794,18,48,54
USDJPY,"[8, 13]",0.05,0.15,half,0.8,True,824,0.3835,0.7425,-3001.6804,3000.7257,2.0,-1.8737,108,363,353,463,0.3974,0.7373,-1349.0788,1348.124,2.0,-1.9614,63,199,201,361,0.3657,0.7467,-1652.6016,1682.4095,2.0,-1.9004,45,164,152
USDJPY,"[8, 13]",0.05,0.15,half,0.8,False,904,0.3894,0.7557,-3087.6063,3062.6735,2.0,-1.7529,122,398,384,508,0.3976,0.729,-1506.9067,1481.9739,2.0,-2.0373,67,218,223,396,0.3788,0.7766,-1580.6996,1612.1075,2.0,-1.6357,55,180,161
USDJPY,"[8, 13]",0.05,0.15,half,1.2,True,824,0.3835,0.7425,-3001.6804,3000.7257,2.0,-1.8737,108,363,353,463,0.3974,0.7373,-1349.0788,1348.124,2.0,-1.9614,63,199,201,361,0.3657,0.7467,-1652.6016,1682.4095,2.0,-1.9004,45,164,152
USDJPY,"[8, 13]",0.05,0.15,half,1.2,False,904,0.3894,0.7557,-3087.6063,3062.6735,2.0,-1.7529,122,398,384,508,0.3976,0.729,-1506.9067,1481.9739,2.0,-2.0373,67,218,223,396,0.3788,0.7766,-1580.6996,1612.1075,2.0,-1.6357,55,180,161
USDJPY,"[8, 13]",0.05,0.15,half,1.5,True,824,0.3835,0.7425,-3001.6804,3000.7257,2.0,-1.8737,108,363,353,463,0.3974,0.7373,-1349.0788,1348.124,2.0,-1.9614,63,199,201,361,0.3657,0.7467,-1652.6016,1682.4095,2.0,-1.9004,45,164,152
USDJPY,"[8, 13]",0.05,0.15,half,1.5,False,904,0.3894,0.7557,-3087.6063,3062.6735,2.0,-1.7529,122,398,384,508,0.3976,0.729,-1506.9067,1481.9739,2.0,-2.0373,67,218,223,396,0.3788,0.7766,-1580.6996,1612.1075,2.0,-1.6357,55,180,161
USDJPY,"[8, 13]",0.1,0.05,rh_rl,0.8,True,1059,0.3277,0.794,-2452.2837,2548.9669,4.4276,-1.3533,117,637,305,592,0.3294,0.6943,-1648.5802,1759.8634,4.4654,-2.31,65,348,179,467,0.3255,0.8766,-803.7035,823.5035,4.3797,-0.7854,52,289,126
USDJPY,"[8, 13]",0.1,0.05,rh_rl,0.8,False,1152,0.3316,0.805,-2476.9246,2577.1666,4.4947,-1.2708,132,685,335,648,0.3256,0.7013,-1729.7581,1786.8519,4.4707,-2.2123,74,380,194,504,0.3393,0.8918,-747.1665,903.3617,4.5256,-0.6857,58,305,141
USDJPY,"[8, 13]",0.1,0.05,rh_rl,1.2,True,996,0.3183,0.8046,-2181.3708,2408.0617,4.6516,-1.2665,90,607,299,561,0.3209,0.7028,-1516.1801,1671.4827,4.6688,-2.2217,50,334,177,435,0.3149,0.8903,-665.1907,857.3381,4.6296,-0.6877,40,273,122
USDJPY,"[8, 13]",0.1,0.05,rh_rl,1.2,False,1086,0.3195,0.8102,-2271.8916,2471.7583,4.713,-1.2245,101,656,329,618,0.3155,0.7057,-1625.5776,1726.6908,4.648,-2.1626,58,367,193,468,0.3248,0.8998,-646.314,948.3118,4.799,-0.6288,43,289,136
USDJPY,"[8, 13]",0.1,0.05,rh_rl,1.5,True,938,0.3145,0.8118,-1973.3632,2284.8613,4.8606,-1.2169,75,576,287,536,0.3134,0.6965,-1496.814,1612.7166,4.8304,-2.2734,41,323,172,402,0.3159,0.9142,-476.5492,659.6783,4.9009,-0.532,34,253,115
USDJPY,"[8, 13]",0.1,0.05,rh_rl,1.5,False,1025,0.3161,0.8245,-1974.1064,2222.0423,4.9225,-1.1257,85,623,317,588,0.3061,0.6992,-1600.3557,1662.0689,4.8275,-2.213,46,354,188,437,0.3295,0.9369,-373.7507,635.4476,5.0502,-0.3891,39,269,129
USDJPY,"[8, 13]",0.1,0.05,mid,0.8,True,836,0.3612,0.7691,-2061.9593,2292.9634,2.4094,-1.7054,205,491,140,473,0.3679,0.7621,-968.2971,1182.5759,2.4064,-1.8179,114,271,88,363,0.3526,0.7749,-1093.6621,1151.7054,2.4134,-1.6924,91,220,52
