trades,winrate,pf,total_pips,max_dd_pips,f1,f3,f4,f5,f6b,f6s,score
322,0.4161490683229814,1.069148936169644,130,-215,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,45.0,55.0,7.983899668881153
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,7.96060463192053
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,7.96060463192053
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,7.96060463192053
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,7.96060463192053
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,7.96060463192053
404,0.39851485148514854,0.9938271604934182,-15,-350,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,7.96060463192053
380,0.4026315789473684,1.0110132158585854,25,-355,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.935174199543211
405,0.39753086419753086,0.9897540983602501,-25,-195,0.005,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.9181855252388385
406,0.39655172413793105,0.9857142857138834,-35,-195,0.005,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.876148755056119
406,0.39655172413793105,0.9857142857138834,-35,-195,0.005,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.876148755056119
406,0.39655172413793105,0.9857142857138834,-35,-195,0.005,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.876148755056119
354,0.4067796610169492,1.0285714285709389,60,-185,0.004,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.87218546827903
354,0.4067796610169492,1.0285714285709389,60,-185,0.004,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.87218546827903
354,0.4067796610169492,1.0285714285709389,60,-185,0.004,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.87218546827903
354,0.4067796610169492,1.0285714285709389,60,-185,0.004,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.87218546827903
400,0.3975,0.9896265560161869,-25,-345,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,7.867531120328685
400,0.3975,0.9896265560161869,-25,-345,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,7.867531120328685
261,0.42911877394636017,1.1275167785227331,190,-125,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,7.8166520875549494
261,0.42911877394636017,1.1275167785227331,190,-125,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,7.8166520875549494
261,0.42911877394636017,1.1275167785227331,190,-125,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,7.8166520875549494
261,0.42911877394636017,1.1275167785227331,190,-125,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.8166520875549494
287,0.42160278745644597,1.0933734939752449,155,-185,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.809315399261035
287,0.42160278745644597,1.0933734939752449,155,-185,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,7.809315399261035
287,0.42160278745644597,1.0933734939752449,155,-185,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,7.809315399261035
287,0.42160278745644597,1.0933734939752449,155,-185,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,7.809315399261035
402,0.39552238805970147,0.9814814814810776,-45,-360,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,7.783343680903299
402,0.39552238805970147,0.9814814814810776,-45,-360,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,7.783343680903299
402,0.39552238805970147,0.9814814814810776,-45,-360,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.783343680903299
402,0.39552238805970147,0.9814814814810776,-45,-360,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,7.783343680903299
253,0.4308300395256917,1.1354166666658783,195,-140,0.003,2.2,None,50.0,35.0,65.0,7.7807507318083555
253,0.4308300395256917,1.1354166666658783,195,-140,0.003,2.2,None,30.0,35.0,65.0,7.7807507318083555
253,0.4308300395256917,1.1354166666658783,195,-140,0.003,2.2,None,40.0,35.0,65.0,7.7807507318083555
253,0.4308300395256917,1.1354166666658783,195,-140,0.003,2.2,None,,35.0,65.0,7.7807507318083555
326,0.4110429447852761,1.0468749999994547,90,-225,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,,,7.769459855514272
326,0.4110429447852761,1.0468749999994547,90,-225,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,,,7.769459855514272
326,0.4110429447852761,1.0468749999994547,90,-225,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,,,7.769459855514272
326,0.4110429447852761,1.0468749999994547,90,-225,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,,,7.769459855514272
280,0.42142857142857143,1.0925925925919182,150,-200,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,40.0,60.0,7.7047977575749185
280,0.42142857142857143,1.0925925925919182,150,-200,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,40.0,60.0,7.7047977575749185
280,0.42142857142857143,1.0925925925919182,150,-200,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,40.0,60.0,7.7047977575749185
280,0.42142857142857143,1.0925925925919182,150,-200,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,40.0,60.0,7.7047977575749185
383,0.3968668407310705,0.9870129870125597,-30,-375,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.665969165338692
383,0.3968668407310705,0.9870129870125597,-30,-375,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.665969165338692
383,0.3968668407310705,0.9870129870125597,-30,-375,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.665969165338692
434,0.3870967741935484,0.9473684210522755,-140,-400,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,7.639823425626884
434,0.3870967741935484,0.9473684210522755,-140,-400,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,7.639823425626884
434,0.3870967741935484,0.9473684210522755,-140,-400,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,7.639823425626884
434,0.3870967741935484,0.9473684210522755,-140,-400,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,7.639823425626884
435,0.38620689655172413,0.9438202247187476,-150,-410,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,7.602456303999109
435,0.38620689655172413,0.9438202247187476,-150,-410,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,7.602456303999109
435,0.38620689655172413,0.9438202247187476,-150,-410,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,7.602456303999109
435,0.38620689655172413,0.9438202247187476,-150,-410,0.005,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,7.602456303999109
360,0.4,0.999999999999537,0,-405,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.589466384400597
360,0.4,0.999999999999537,0,-405,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.589466384400597
360,0.4,0.999999999999537,0,-405,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.589466384400597
360,0.4,0.999999999999537,0,-405,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.589466384400597
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,,,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,45.0,55.0,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,45.0,55.0,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,,,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,,,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,45.0,55.0,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,,,7.533798033884733
231,0.4329004329004329,1.1450381679380572,190,-180,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,45.0,55.0,7.533798033884733
377,0.3952254641909814,0.980263157894307,-45,-375,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.522432055568314
331,0.40483383685800606,1.0203045685274008,40,-260,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,7.514855475750557
331,0.40483383685800606,1.0203045685274008,40,-260,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,7.514855475750557
331,0.40483383685800606,1.0203045685274008,40,-260,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,7.514855475750557
331,0.40483383685800606,1.0203045685274008,40,-260,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,7.514855475750557
293,0.4129692832764505,1.0552325581389215,95,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,7.459328658284598
293,0.4129692832764505,1.0552325581389215,95,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,7.459328658284598
293,0.4129692832764505,1.0552325581389215,95,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,7.459328658284598
293,0.4129692832764505,1.0552325581389215,95,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,7.459328658284598
305,0.4098360655737705,1.0416666666660879,75,-135,0.004,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.455707478041016
305,0.4098360655737705,1.0416666666660879,75,-135,0.004,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.455707478041016
305,0.4098360655737705,1.0416666666660879,75,-135,0.004,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.455707478041016
305,0.4098360655737705,1.0416666666660879,75,-135,0.004,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.455707478041016
373,0.3941018766756032,0.9756637168137275,-55,-285,0.004,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.4261389923771945
373,0.3941018766756032,0.9756637168137275,-55,-285,0.004,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.4261389923771945
373,0.3941018766756032,0.9756637168137275,-55,-285,0.004,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.4261389923771945
373,0.3941018766756032,0.9756637168137275,-55,-285,0.004,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.4261389923771945
324,0.404320987654321,1.0181347150253792,35,-205,0.004,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.409758203795816
324,0.404320987654321,1.0181347150253792,35,-205,0.004,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.409758203795816
324,0.404320987654321,1.0181347150253792,35,-205,0.004,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.409758203795816
324,0.404320987654321,1.0181347150253792,35,-205,0.004,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.409758203795816
285,0.41403508771929826,1.0598802395203235,100,-205,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,7.40826267117904
285,0.41403508771929826,1.0598802395203235,100,-205,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.40826267117904
285,0.41403508771929826,1.0598802395203235,100,-205,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,7.40826267117904
285,0.41403508771929826,1.0598802395203235,100,-205,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,7.40826267117904
356,0.3960674157303371,0.9837209302321006,-35,-200,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.351331808975573
295,0.4101694915254237,1.0431034482752626,75,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,7.34855152163131
295,0.4101694915254237,1.0431034482752626,75,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,7.34855152163131
295,0.4101694915254237,1.0431034482752626,75,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,7.34855152163131
295,0.4101694915254237,1.0431034482752626,75,-175,0.003,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,7.34855152163131
335,0.4,0.9999999999995025,0,-290,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,7.3212020870856085
335,0.4,0.9999999999995025,0,-290,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,7.3212020870856085
335,0.4,0.9999999999995025,0,-290,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,7.3212020870856085
335,0.4,0.9999999999995025,0,-290,0.003,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,7.3212020870856085
266,0.41729323308270677,1.0741935483864038,115,-145,0.004,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.310796582376829
266,0.41729323308270677,1.0741935483864038,115,-145,0.004,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.310796582376829
266,0.41729323308270677,1.0741935483864038,115,-145,0.004,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.310796582376829
266,0.41729323308270677,1.0741935483864038,115,-145,0.004,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.310796582376829
357,0.3949579831932773,0.9791666666662133,-45,-200,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.307042362316264
357,0.3949579831932773,0.9791666666662133,-45,-200,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.307042362316264
357,0.3949579831932773,0.9791666666662133,-45,-200,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.307042362316264
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,7.296358001440751
305,0.4065573770491803,1.0276243093916975,50,-195,0.004,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,7.296358001440751
270,0.4148148148148148,1.0632911392398334,100,-220,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,45.0,55.0,7.247501857954067
270,0.4148148148148148,1.0632911392398334,100,-220,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,45.0,55.0,7.247501857954067
270,0.4148148148148148,1.0632911392398334,100,-220,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,45.0,55.0,7.247501857954067
270,0.4148148148148148,1.0632911392398334,100,-220,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,45.0,55.0,7.247501857954067
394,0.38578680203045684,0.9421487603301892,-140,-220,0.004,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,7.214644863127575
394,0.38578680203045684,0.9421487603301892,-140,-220,0.004,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,7.214644863127575
394,0.38578680203045684,0.9421487603301892,-140,-220,0.004,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,7.214644863127575
394,0.38578680203045684,0.9421487603301892,-140,-220,0.004,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,7.214644863127575
271,0.4132841328413284,1.056603773584241,90,-230,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,,,7.188620129156793
271,0.4132841328413284,1.056603773584241,90,-230,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,,,7.188620129156793
271,0.4132841328413284,1.056603773584241,90,-230,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,,,7.188620129156793
271,0.4132841328413284,1.056603773584241,90,-230,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,,,7.188620129156793
447,0.37583892617449666,0.9032258064512891,-270,-490,0.005,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.177147268801464
447,0.37583892617449666,0.9032258064512891,-270,-490,0.005,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.177147268801464
447,0.37583892617449666,0.9032258064512891,-270,-490,0.005,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.177147268801464
447,0.37583892617449666,0.9032258064512891,-270,-490,0.005,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.177147268801464
205,0.43414634146341463,1.150862068964525,175,-160,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,40.0,60.0,7.153792723430249
205,0.43414634146341463,1.150862068964525,175,-160,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,40.0,60.0,7.153792723430249
205,0.43414634146341463,1.150862068964525,175,-160,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,40.0,60.0,7.153792723430249
205,0.43414634146341463,1.150862068964525,175,-160,0.003,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,40.0,60.0,7.153792723430249
251,0.41832669322709165,1.0787671232869323,115,-215,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.149573589878609
251,0.41832669322709165,1.0787671232869323,115,-215,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.149573589878609
251,0.41832669322709165,1.0787671232869323,115,-215,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.149573589878609
251,0.41832669322709165,1.0787671232869323,115,-215,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.149573589878609
269,0.41263940520446096,1.0537974683537634,85,-185,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.131879383947126
269,0.41263940520446096,1.0537974683537634,85,-185,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.131879383947126
269,0.41263940520446096,1.0537974683537634,85,-185,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.131879383947126
269,0.41263940520446096,1.0537974683537634,85,-185,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.131879383947126
391,0.3836317135549872,0.9336099585058367,-160,-390,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.082202754381236
391,0.3836317135549872,0.9336099585058367,-160,-390,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.082202754381236
391,0.3836317135549872,0.9336099585058367,-160,-390,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.082202754381236
391,0.3836317135549872,0.9336099585058367,-160,-390,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.082202754381236
261,0.41379310344827586,1.0588235294110726,90,-145,0.003,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,7.078269361097114
261,0.41379310344827586,1.0588235294110726,90,-145,0.003,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,7.078269361097114
261,0.41379310344827586,1.0588235294110726,90,-145,0.003,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,7.078269361097114
261,0.41379310344827586,1.0588235294110726,90,-145,0.003,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,7.078269361097114
238,0.42016806722689076,1.0869565217383428,120,-190,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-140,0.003,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-190,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-190,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-140,0.003,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-190,0.003,2.2,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-140,0.003,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,7.045692647301029
238,0.42016806722689076,1.0869565217383428,120,-140,0.003,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,7.045692647301029
216,0.42592592592592593,1.1129032258055542,140,-105,0.003,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-135,0.003,2.3,None,30.0,35.0,65.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-135,0.003,2.3,None,50.0,35.0,65.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-135,0.003,2.3,None,40.0,35.0,65.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-135,0.003,2.3,None,,35.0,65.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-105,0.003,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-105,0.003,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,6.9665595372648195
216,0.42592592592592593,1.1129032258055542,140,-105,0.003,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,6.9665595372648195
331,0.39274924471299094,0.9701492537308606,-60,-340,0.005,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,6.9321493267169885
331,0.39274924471299094,0.9701492537308606,-60,-340,0.005,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,6.9321493267169885
331,0.39274924471299094,0.9701492537308606,-60,-340,0.005,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,6.9321493267169885
331,0.39274924471299094,0.9701492537308606,-60,-340,0.005,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,6.9321493267169885
351,0.38746438746438744,0.9488372093018843,-110,-330,0.005,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,6.887744959947707
